transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar
0x4494215d70cbbda8233debfdf2864db0dc2a906608076d566605f3213a7dfdd2,0,0xf1ba2cb7380b742f4b14c8db182b1c5bf74b5c725af489732af27d2669f9742e,55199,243310,243310,0x838e90a2f735276d8c7824c3858b7ceb3aa6b110,0x7683fe9694a24e5b666bf7a152201be88d6e281d05f9d85f98d90cdbb86ffb18,,68548539303,,,,
0x1b681b6b30c6a309704f799dbace86693f889b9ae784419ba348be8fec467be8,0,0xb767f57c6d61b82357484741ace0de8d485e3ec0208948e2c1ef8f0255c479d4,55260,624577,624577,0x6517102217a362f2506ed0c137c716f629b1b222,0x21905d98f25283e7786300587ed88d812520c1e4d3b7831a35242d36a0390a88,,60078933873,,,,
0x5fef86d27b2391cd5629852a8a743558e86455fad8dcf95dfad10fd40e22ebda,0,0xd6523843c444854415b9202e4ac275907e663dbee53ee1c4be0a8f9eeb2fef7b,55290,430995,430995,0xc3858ea3c634691143aee216f3e832db9165889a,0x0c31be265b9d7873dc1d0f445fd43ac4f859b7d2288c01133e626b9e0f856abb,,55075272897,,,,
0xf968cd78c874a57335293afd3d3987aa3260063a3b80c85b62b3074abd89af55,0,0x1bd9c54dd9d8d5801bef51e04d8869c237554fcf44ae4eab169b07f2157c6ae7,55345,90000,90000,0x8200b7230d552862942875355f71fe4617e814d6,0x53136fbc9248e2e3f02a83961f7c72fcd84509d2d1c127326fd08da13f90fe09,,1152160252358,,,,
0x852120931ae5fd6058b802411be4b9c60c6ec815dc55a7b821454a107bcd22d3,1,0x1bd9c54dd9d8d5801bef51e04d8869c237554fcf44ae4eab169b07f2157c6ae7,55345,180000,90000,0x139f75ea7dd0ef5e115ae53e863ccc96dbd9a2f6,0x9420c185734c765e208cf3050eebf39f1159bf9fbf88c8ba0141ca4fdd298586,,1152160252358,,,,
0x9888f1b0d684daa0c5710bf4e8954e549c39708e7520694e4d038a479ed50bf0,0,0x36b2f5d917783b34495a4eab3bae6339d415f1a1d17b45530c9aa5c911af4eeb,55355,90000,90000,0xced179cb113196835dd7f06a036ed2828361154c,0x3a7f79259d1985784470f7f886fcb75b11a9b36a4532a66e96528974b280fd8d,,1137233031302,,,,
0x380892f4ff85c9249ea43df476938cd4f05ea8e9940a336de9f051f3b3d50bfe,0,0x797f37e61c394d721b97adcf3f16d0c53a46207d76ea7a8c0a7ccaaee4281a5c,55365,222336,222336,0x76173df7aceeeb990839dc0c359c4a3ec1e01da7,0x357a3e205a585f858e82222f298db45b4d7ce760754d196e4df0d4bf03bc4118,,58025185771,,,,
0xffa20ca80ecc43071ae2a2b130bfe191f25c8bdcdd928800c0ceeea440448d41,1,0xa2f1b800c826a52749683e2b68d91c940264aa57e4c1382c2be20cd6456d5438,55372,471194,450194,0x28a6216147fcc08e53d062f80394fe52784fa8d9,0x0b2932da91d5822adcf97ac75aa827d5d502942fd39b205bd683117d713383ee,,55924548413,,,,
0x9d31904c2eba03a4b1b822cfecc533e30767c338617e9908d5aef40484e65125,0,0x2503f297346d8cbbde5b626d6e2dd4482b7bc10e5deda59d20124b9fd13eb021,55399,58309,58309,0x78fac3f3e6e6a20d5aa5cafcf56b93e2dce1e99f,0xa41b8c9477e702af203687a0f3738324d719e3ad53b4553b21f8585d1dee4ac7,,57514345997,,,,
0xbd76c56ee0d85eed243fae5257fb09657285b44fad0f3366a027d8beedc8693e,1,0x2503f297346d8cbbde5b626d6e2dd4482b7bc10e5deda59d20124b9fd13eb021,55399,116618,58309,0x29d8438757cb0afed950b484437e6ed849f5cd94,0x4d622feb72ee426e31fbc6013830535403930a9867c0d245715da46a431aff4d,,57514345997,,,,
0x6b1812e97f54a64f9a24572a7d376deaad62dcc5dadcb5cca24b71e648752a55,2,0x2503f297346d8cbbde5b626d6e2dd4482b7bc10e5deda59d20124b9fd13eb021,55399,174927,58309,0xaec076c43acc2e0db807ee4d63bd8d48a24643e4,0x71247a1cd9551706345ff1187a844bb965234a516e434ff682aa66174c0a8237,,57514345997,,,,
0xa8e0a8ba5ff5dca6f8b2af38ee435761f1582dc8e1287d5c3709510b9315afc2,1,0x4440cd02b7c1398c36d9923da04934e8d66569f61626ece0e363d4c96388ee2a,55401,478864,457864,0xe421ecf0fd7e3d4444e811649d2fdc5b6ed4112c,0xa204c9d67e6a53badcaa29a9eaf807da1c31d6138c0578bae3a91a3e20c8eafb,,57478502017,,,,
0x05a9fffeb68f84a82c2f2f756b2d647d78f5c4663478c35c566284817dc7f949,0,0xd01df0b996f66c6cc846d0cbe60189288b0e5945c5441df17b9eb45d0d3b0787,55413,58309,58309,0xbb34947d3e4485c851fc7b3bce7ea4148128a6e5,0x93f82eca70e16dcbcf2835d81ff744a0866c86e90b723542bb12608d78e07530,,55062611556,,,,
0x41e3247c74a98eb330183479f2191ac567de3042c306e5a3e06b22bf17a11430,0,0x7feebb673034f005e5a177ade86665de8ee5ae8a69ba4ce7314d25ca3ff66978,55431,454226,454226,0xf290de524d690e4abda02e3fb6345eeac12999fc,0x79208f12d3c970a1356ed32cadeeeeea83128c2a9a8015972f0592f5c300d3c4,,58206917484,,,,
0x54db661f9c4ff585155d63d22deb96f7c757a876081e335f54a09dfeea186118,2,0x4252e66c6f720a0e80128dad5a04e3b77d141c6166f298cce9331d3a352223f6,55444,516819,456836,0xce6cf9da3cd2ca4d6f7bcd4ee4335232386d8809,0x49f7012b509d9631736ad59ce01d5e0e098b233274bd26690510b4fd9dc27418,,57196489654,,,,
0xbbe585862d24d35f9e246a9b90af58ef923847e2001a0e2991af1ecdba093250,0,0x679795c90f61de2eed82570df712540051583e38803436caa054cc4779bdbc40,55457,481184,481184,0xbdea11d5cb2558a2f25b7b90d54bf1b27e4aaa78,0x524a46e82ecb67562e8389b32c81cca3c21680bb2cf1b530d2a02777c0137ed5,,55374857212,,,,
0xe22e36afef6b538642326702d000768ec3adcef174c0295b4362351153fd2fb5,0,0x16cc0225df480c9b4ece9ace7eb34468d6db8f164210f78086c71a45b5671e6c,55473,432009,432009,0x1686eca4501a2d0bff4bd85b64ea0e158b804c49,0x96f9eca3a2b53004c9b2ff600ff2680aaa62205e7315532fcad388022f6dfc99,,58668592368,,,,
0xbf7a49b48da8c14f154d2ecf631b7372f745946482e1a8b4e438b8d2e141d578,1,0x54595e8aab5695ad71d0fc671fa00016908023df5873d9d2c944b7cc2822c549,55508,91559,69947,0x6c8dda9f172d4601b3c5429321f458b08d5ef84e,0xa0d9406991ee899d6ac847c3d293745e507f4ebe3ab41e692fd4be32ed6d78ce,,57935965411,,,,
0x65309cfc7c7ef9ff0d0981bf010637e755b22a3f13f1813e4049bb9eaebdbfc8,0,0x75a5ffd4275aba8b5ae4323c7094a7f8aaa9afae1d6ae5ef37a4d3bfb62b40d7,55520,457715,457715,0xaa681a1f3237d61283dad56acd7f8d9a1e6adc06,0xbcb3d2fcef3e322b7d4e794e272298793ae4a0911624896ba615d041ef17b185,,54940154991,,,,
0x621e22c902569720e0c641f3b163a3f3a2a5c6520226b79755a9658208d62c3a,0,0x0f514ac0294a42557241ec7ba13e21131ea9ca9e8930584a68d1e231d8af96b6,55563,66999,66999,0x5bd4a6d9fa2080cc31b159686a08669957527b12,0x827acacdf6a35f199321d34672c693aebf40f6dba64bde8f315b3df40897b00b,,57569157794,,,,
0xdbfcd2006dd6f0b779127f2fd9dda8e437023a1798eada92b484caa6cc124cd4,0,0x3504d5614813372f08ab597638ef377b84be5d4c2907ca7a301b2d33b1767705,55627,66999,66999,0xb87824547db80f1fb37d0225b99f1a602f8642ad,0x9bad3e0f05538490d341a5fec339e0522cbc1773be7e086aa5f7db89fba7711b,,57673142719,,,,
0x2a4ed86cacffbac68e2fc4810857b8c80a3cbfb5f455d7f908af280d5da548c2,2,0x8ab2ba1ca12beb142de30931de7f812bedb4e8248a4e6a1f9615b56bb83a7dc3,55701,339511,296899,0x7573aca378b8417623cad233954fde810cad9fb4,0xb646715b6c87d789b92bcfcc1970229faf0f5e3dc09456dc9f416f214a174dd3,,55074231330,,,,
0x8e6d405e458afc68e4632326ae508ea8855c97a3e7e9f5c889d8c820be62a9c7,0,0xf3274ced4a337773dcef0cea3c47ac220706263575b17e67f1bf87acf57fa5a5,55759,177080,177080,0x173926d7ecf7b3508ba7759c2ee536412c53eeec,0x3240123fd79341eb9dbfc6a8fcf3b4ed3d9098f82e061f372b46dc135073910e,,58593325599,,,,
0x8eb1aaf39c00917a942b65dc2d7bfb5dc0b64b4f8dba018a6f72146970e33b76,1,0xb2b82d651f3a44e13f15c54a0e7eb03c6837046995da879a3317e0c77ec268eb,55847,64257,43257,0x0013e723f574bafd47cc1542532cdcd98c1c2989,0x394f13e47e41f4319ffc90c7b2dd91522fac02af25b1e4465033168250741e6e,,57622113337,,,,
0x13c72d9617b8025aae13b320c9921a2dff787169b94460cce61c342c18b5dc16,0,0xd851af874b229177d21fc55bae08fe02e34dd97290d3ad7fa16f37ab3f6862e0,55901,177080,177080,0x634f33e4100880a89d1f3b74b906a49923fc38eb,0xc846843bf5db1051283377bf9aab21e0b87cd9bf33f7166a814d8feeedad2c42,,57419193316,,,,
0x27d92bc20c3d5f524f4e5f2c1bef4bd4439ef9e99147d9aff00d981688c4d456,0,0xff25bd1d4ec11bef226fd6622accb10a58632f97e37c7a1920aef007471a3fb0,55962,177080,177080,0xdbb576b5b0e7bf0570a981aab3ad39a0c5f19eb1,0xb8e1bf4b53c6158b87190b9a55e2408f8853c32e8ec8475efc460e9802a043c8,,58829398343,,,,
0xa15cbd5bf6c1c15d0157f78f43a2a113f722805c34a9f8542f4bbab9ee44ddd3,0,0x47e8a1bc9d116a839688a3115aeee7817584cd6c065a80f06591b4e487121d58,56017,54067,54067,0xa77436621b16912aeb744a1313a071ba6a25a278,0xa81e0b77576b1db20054281058a9007d390671c2bc79bc5e3bbb6e892abf61a0,,56997279054,,,,
0x55a7a11277badcd25db44a842c822badff9a61d5afc04aa5481966ab4c59400a,0,0x0a453eb920c73246d4fab5eb368994a06f6dd3eaff28e4f3b78cb0f1a9893c08,56082,33670,33670,0xb179a893de8ec62bc2817eafb369412de74bf09d,0x31bdcd27d045ba8d700bb61d7abb49b4df7fd82da3bc51530f9dd6e94399dc71,,56342140477,,,,
0x2f6cb8811d108e8ed520afecd4e9c50e88ead10a25d40f0d8df425ccebae4d85,0,0x6fb266e3c2a54dc0389497d3f54a68d74345e9d841fceb74901a330169414d3d,56099,33670,33670,0x82000e228027bbfab26eff81c221024fe4b0690a,0x35d4a3341b38630175602c7983eca59da2a2ad9704cc0a58448faea0d99dd001,,58019101421,,,,
0x7ff3b1d4abbb4d90b7fd29c5f25a05fbfa82001f65d3eddf985efde2029ca221,0,0x436e92f36d9fe51cc2db093963079e116f695aef47b1c728423d8e6748ff71cf,56117,34742,34742,0xbafa73d5c2d46b66c299e1bb6d6b9f46b21819f7,0xac293f01f701bcd7655ff5d0a6016e5a0a6e8ad4945c27e52d1324445a57326b,,59998824274,,,,
0xecda9caafd5cc8677b3fc1f61914b5963f65eba3b2ad3f0ba833a1ec1dafc244,0,0xa1520f8864c56b78801620f33b11075f9b62cb5c9d1e42cd02d038bb9dd9452b,56121,33670,33670,0x627a6ebfc21a2dc63efac99a68c8e0d85c25bce8,0xbdfa460e08acd774fb277b9bebcf7970345ab3f4de0b9c19e1fd78f0b3e58eff,,57673635924,,,,
0x7ca181a1342f1753efa768ba642235c43050bc1c49370fe27f3326afc13181e7,0,0xca85aa8d8a8d9bf93b1f05e1a76c2b1115b3b2157a367fb171b71de668b83fe1,56131,221632,221632,0x3d26e176a2d25d3ae98f67c9f1086704be816e5e,0x5b3ccab6f6d221d720f10f113f69cbabfaac581cf158acd605f26d15d2a26c0e,,58285213517,,,,
0xa89651f34de56a3893dc9ddf78c5ea06017f761ea0a3e829264d07a9b116148d,0,0xcc30e8a9b15c548d5bf113c834143a8f0e1909fbfea96b2a208dc154293a78cf,56157,174033,174033,0xbb6006a18eca93c83c31cefa380fccf50fa3bff7,0xb00e33e5d4c5e05498d1ce02794e3c1dca3a1131a1ee57b7e2f25ff4300d396b,,55094973562,,,,
0x1aa555d624397a94aca3001360c4b82a7d473fbed1699daedfd4d3c2e4d79347,2,0x0959df5cf43ae848d1dd10ca60bf2f031f7d3738568255a60dd7916e8a5c3211,56181,302886,260886,0x40f457d7d8430bc6d03609b81cc2e95b7befb01a,0x3ff5b4c1e6724cc08375453d8ec5f3368f19f04dad3687586149281ab198586f,,58613182272,,,,
0xd8d5773567447ae0a719f613e1879d16cc11d3396c2157c1ef2ecd06415698c0,0,0xc704c1e08a55b87ce3d09515fb6ba5ea471d5c2ba7412cb59408f995690ee0bf,56236,362246,362246,0x3de43c2475a639f8b4cd8655ca7c395855274374,0xd68257c53e1d3ad03aa7acb1ed8f8d30adae04e67e3676e4f37216380b35fd6c,,58013749666,,,,
0xc5a9e309b48f9629d7e16bbb7930b486d9c8e18127bfac2b11c8423bfa96af57,0,0x55032c0f9eff052b5d3716af423c39da5e52adeb178c46da6931dd29c2097a24,56258,177016,177016,0xb49180d443dc4ca6028de0031ac09337891fd8ce,0x2c4bf9467239ec9d7a70e18a88915e48f5b30502c53988f67d8af58f1c5709ca,,55468894228,,,,
0xf6c04141ecdb7b9731d7bdecec2986f5713c7cc10a28b5841f6cf65847ba4e19,0,0x81b3f2b3519b9d2ee58c2b4e473ed0289de11e5a18e476dba0eaba8ea32c1534,56289,667149,667149,0x01957911244e546ce519fbac6f798958fafadb41,0x2cedc0527b3ae90e0239e40f777c705058a9a66fe3b6ead3ffdf2ac851d7d061,,56023222734,,,,
0x1aca4e0bef992eb33653d52123cca40c9c8acdd3ddb0b73720ece53a9bc44c80,0,0x3ac19958b46b78d0fccaaca9518d705ab861b02a3671b65ccfa6e9ea7d47b67e,56406,87074,87074,0x44bc652e977c0a40905ea9d0eb0da1a148358d61,0x8ab28317602699024b5f8b1b9f9f5c904aa47b46035a1a9ea4cb09943a5dcb88,,59510585895,,,,
0xe11004b2cf997d767cc9d5b77b017655d44e05f86299d99a52552fae1f393e73,0,0x09ef42be6333ae440973d074026bf5852d7f75268aeeb4742fd450102984c0a6,56414,448526,448526,0xf38b4b47b3d6a50078aa97b3c0a75664224ea71c,0x7a6c4369e08af2470f1dd3604406b02f1bd856685cc942ea51f2d448276d2117,,57090630279,,,,
0x163429ca714fe2d9614c726ad962919f5bbe2b035a1d2ac99a82f2fbc4732662,0,0x450458092a0b2d41710ac58a0071f6c55d52df22941adbf5fc81ea4a37957851,56435,65214,65214,0xabff46330bc70e19673b280d2f77f6bbb485f029,0x9cd2e6333ef9e462747fc8e80baf591f476a7d72705f621aca97f529eb0c8344,,55424426179,,,,
0xb7314539e7288fd225e35bfce8bcff09a0293929f87c712d55cf96826c41cba5,0,0x1a1d729e8513d4a1aa34ce0113c91dfa9949938afee79bb348458f2cb91f1d5b,56478,448526,448526,0xcdd192f2c49383af4321c7d1941fb3c9ca1b622c,0x61da6a9123c6f3012df0cf7c521a29ddfe559e35b6104e564890c215404e190d,,56407349853,,,,
0x8f46ef9774e805fbeaa6b794611b2c326bc42e6e434e1a2cb57ac38f04180a64,0,0xb5a43418a9c1578be9fcac45e703cfb6d93f6c7e4d7c2f0a4dcda0105c8862bd,56646,454900,454900,0x7af6af3d4491a161670837d0737bada43ffbb992,0x5904934db51b26f72fb68d8a5ef4e5399e058477bfb662cca964280492882a78,,57536924910,,,,
0xf74327b8be0dd3cf22ce3998ae402eef433ea181dc1397bca2b0e9e504fd6445,0,0x452e94e2cba32ecb502b6c171f141af780b650d6ace5c84ce4348a5833cf0f38,59324,440734,440734,0x05fe1822845381c20abf02ff0621d35a07570472,0xdddf4525b3635998e18d475bb270e41c6a572cdbf38e9e513fb9266a373980b0,,54565795049,,,,
0x0a65557f28808f6f3d4dd6e73ae05380f7a9404ea559c75af1889c9cdd7a0b25,0,0x43a1cf7c077c03e67025565a697c3a109e50fb9102a583465952c9d8e05de871,59482,440734,440734,0x9ed1a2bc358c216483b6d52b9c404b766e2c87c0,0x005477ce734c1f70fb1dd13ed0ee3c07998844b5220f5e2f049ef2368784dc7f,,56722755859,,,,
0x3a1212daac52d6f208a2601704d350f76653832521c808fc911665eeef4c8558,2,0x582790a77fc0ec2c648d2d40762bef4e710478c5c82ffff341135c94406c4088,59542,358138,315526,0x45109a940501da9c2f32db25fb40c23c5775a62c,0x89f875dfc62c4b12ca483807d431dc7f60b9b12cf62baf6be1b89ed79d23d396,,55149903651,,,,
0x1571f8b8c822cb61cbb06b6164e939bf950edf4379eb77ad2762715c02ccd1e1,0,0x1c1860b465462bf5e0b9b86f821e92e92587a5766a0376a9e84a0c94cf259d95,59549,315526,315526,0xd8563be89a5cd66874d78b58af57a9add3286e03,0x9d4d166f085258b6e9f4c5677d870a7be33fdf6ae8c97a6ef4936239a846df35,,56873892158,,,,
0x0266e858b75cd37f16e0ccdd570eed3f76e695f919ebaa9ffceb304a5c3a32ce,0,0x28171ba821a9cf120755a88c6093e0c3dff27fa71c03c6765b6f2f6971530629,59559,99011,99011,0x491756ee26d3ec290f86e06375939c909e8a4575,0xca066853a2ac224c9ab2b28c5ff316eeb1bcb1c5e9d1aac12dd12e96844d9be6,,56600607831,,,,
0x115cdaeb7362d1d0e5afde533ea23705183b2712b14ac32810dd75577c866f71,0,0xd2dc79019d1db00e500e8d005bc056f46b499290529f8885faaaa369726206ab,59716,301487,301487,0x4364eff50d20ca13ec7ec6e9b0f7529a1f39df3c,0x265c68d08e36259e2c8b65479e16711a78cce8dbe39f3f1c12e1f2eb6e20cc44,,60086922046,,,,
0x5a3f2abbb4a3aad23c7bdbd4846853b922f9102ae109eca30aae20d9a9632541,0,0x0d4d51d004432e4cf7d3927602a9564855f9fa7ac268ef5824307029f391df9d,59923,280506,280506,0xdf683ef2fc45ee3105be89e192453de929f0f7a8,0x814280ecf52cc72bb753d10d32195f8d7c40d5c41bcb2c4a8928f3fd53bcc820,,57935965411,,,,
0x2b1620293394fd551e50848a0417228cc71ff788fb208b7ff1090ee9f3558430,1,0x1b0e66fd067e28c0a0bdcf69ec43262fb2039a782b0a6f92322b6916cbc8c960,59995,301506,280506,0x63d45f78197deb5ea5761caf292b0ab4b7ac2f70,0x57594149b39bc3cc93b8be8d6e9b389c0cbbd37505f71b87dd903b4bf806154f,,56340844861,,,,
0xb8b74ca2056ab50a7d90b05abdc87a90f8be02b7c5ae98a4d36dc4afd78163c3,0,0xee561d92437b0696a9a6552c16a3d504c87cabcc9435988d527f65dcd495273a,60143,278491,278491,0x020522bf9b8ed6ff41e2fa6765a17e20e2767d64,0x487e5c9364717da2669d34938c52aaa18c5c92ad43392560f7fb56d30e0bfe22,,58039008293,,,,
0x46f4b3a96fc4b9baaaac60b9e49fd3bb0699873e4a1eeca2674bf7f10cbd4414,0,0x8dca24b0d079f83f4cd835dd4c2ce217cd256a57ff949a4c019b1a547bb7c95a,61142,492827,492827,0xc7d3e431be6222543364408a94c12c0d089be305,0x0766fb75263c63cab6704fc572d27c72e966f81c3ed4b8f2d299534226d06a93,,58478734943,,,,
